CATAID redshift SurfaceDensity CountInCyl AGEDenPar
   48723  0.05636   0.27100    3.0000    1.0740
   48734  0.05772   0.35900    4.0000   0.45500
   48735  0.05673   0.28600    3.0000    1.2550
   48740  0.05702   0.32700    3.4000    1.2590
   48762  0.05630   0.34600    4.0000    1.3440
   48956  0.05724   0.26800    0.0000   0.90200
   49090  0.07308   0.49600    1.0000   0.83400
   49151  0.07301   0.47700    1.0000    1.0240
   49182  0.07280   0.48600    1.0000   0.79500
   49193  0.07342   0.48900    1.0000   0.59400
   49194  0.07803   0.10500    1.0000 0.0030000
   49197  0.07821   0.13800    0.0000   -999.90
   49258  0.05892  0.010000    0.0000 0.0080000
   49524  0.05835   0.11000    0.0000  0.048000
   49526  0.07432   0.10700    0.0000  0.086000
   49664  0.05701  0.099000    0.0000   0.44000
   49691  0.07500   0.11700    0.0000 0.0040000
   49692  0.05667   0.11200    1.0000   0.30300
   49702  0.05699  0.075000    0.0000   0.16900
   49703  0.07543  0.092000    0.0000  0.039000
   49937  0.07953   0.71800    4.1430   -999.90
   49941  0.07807   0.91000    4.6150   -999.90
   49942  0.07815    1.7730    4.6150   -999.90
   49959  0.07938    3.1960    5.7690   -999.90
   49986  0.07617    1.1980    3.0000   -999.90
   50015  0.07716    5.5600    1.0000   -999.90
   53672  0.07416   0.10900    1.0000   -999.90
   53669  0.07837   0.16800    3.0000   -999.90
   53706  0.07776   0.22800    3.1070    1.0070
   53726  0.07779   0.35500    1.0430    1.0670
   53772  0.06163  0.016000    0.0000   0.25200
   53792  0.07736   0.50800    2.0740   0.87000
   53795  0.07679   0.39900    2.0000   0.53100
   53813  0.06193  0.011000    0.0000   0.38100
   53842  0.07822   0.35000    0.0000   0.35700
   53916  0.05612 0.0070000    1.0000   -999.90
   53922  0.07843   0.15700    0.0000   0.11800
   53933  0.05761  0.029000    1.0000   0.18800
   53976  0.05928   0.13000    0.0000  0.082000
   54039  0.06219  0.061000    0.0000   0.21900
   54354  0.06103   0.41300    0.0000   0.89000
   54355  0.06061   0.43200    0.0000   0.97800
   54364  0.06054   0.82000    3.1200    1.1710
   54375  0.06086   0.66700    3.0000   0.96600
   54381  0.06088   0.74200    4.0000   0.97100
   54435  0.07099  0.015000    0.0000  0.022000
   54599  0.07316  0.028000    0.0000   -999.90
   54608  0.05686 0.0040000    0.0000  0.030000
   54632  0.06578   0.81700    0.0000    1.2330
   54655  0.07767   0.19600    0.0000   0.17500
   54650  0.06565   0.92600    0.0000    1.2360
   54656  0.07791   0.18700    0.0000   0.26000
   54692  0.06523   0.67800    1.0430   0.87700
   54694  0.06522   0.53500    0.0000   0.50700
   54787  0.07889   0.17200    0.0000   0.25100
   54957  0.07712   0.22700    1.0000   0.47900
   55011  0.06856  0.048000    0.0000   -999.90
   55165  0.06456   0.12800    0.0000   0.17800
   55182  0.06454   0.12000    0.0000   0.22000
   55193  0.06242   0.17700    0.0000   0.11200
   55297  0.06401   0.42500    3.1110   0.75000
   55299  0.06443   0.42600    3.1110   0.70600
   55307  0.06473   0.71900    3.0000   0.74800
   55312  0.05466  0.057000    0.0000   -999.90
  692454  0.07925   0.41200    2.0000   0.80500
   55321  0.06432   0.43800    4.1480    1.0060
   55359  0.06411   0.62600    2.0000    1.1360
   55356  0.06323   0.81300    2.0000   0.43600
   55384  0.06328   0.42200    2.0000   0.30000
   55414  0.06450   0.25100    1.0000   0.84100
   55429  0.06970  0.024000    0.0000 0.0070000
   55594  0.07464   0.19200    0.0000  0.077000
   55608  0.07463   0.21200    0.0000  0.092000
   55715  0.07521   0.26700    1.0000  0.062000
   55860  0.05171  0.067000    0.0000   0.12000
   55862  0.07954   0.57700    2.0000   0.16400
   55893  0.07266   0.32400    0.0000    1.0800
   55915  0.07228   0.41300    0.0000    1.2590
   55917  0.07733   0.37400    1.0360   0.66700
   55924  0.06173  0.038000    1.0360   -999.90
   55946  0.07692   0.39400    1.0360    1.0680
   55965  0.07207   0.94400    3.0000    1.4640
   55966  0.07231   0.71300    3.0000    1.7020
   55962  0.07282    1.1980    4.0000    1.9150
   55964  0.07871   0.33800    0.0000  0.060000
   55981  0.07123   0.66900    1.0000   0.90000
   56005  0.07314   0.71900    3.0000    1.4300
   56006  0.07249    1.3750    4.0000    1.9140
   56042  0.07311   0.71500    3.0000    1.6820
   56045  0.07295   0.80500    3.0000    2.0430
   56060  0.07329   0.75900    2.1050    1.4400
   56066  0.07270   0.40300    1.0000    1.4340
   56095  0.07241   0.44500    2.0000    1.6890
   56128  0.05156  0.011000    1.0000   0.34600
   56181  0.05167  0.016000    1.0000   0.17700
   56185  0.07353   0.37800    1.0670   0.56700
   56209  0.07386   0.38500    1.0000   0.55500
   62213  0.05525   0.15900    1.0000   -999.90
   62233  0.05252   0.13600    1.0000   -999.90
   62239  0.05405  0.090000    0.0000   -999.90
   62241  0.05384   0.46200    1.0000   -999.90
   62243  0.05557   0.49800    3.0000   0.93800
   62244  0.05422   0.44800    1.0420    1.0850
   62254  0.05431   0.11900    1.0000   -999.90
   62280  0.05296   0.74900    1.0000   0.59300
   62316  0.05598   0.78100    1.0380   0.65800
   62323  0.07136  0.015000    1.0380   0.16000
   62320  0.07196  0.015000    1.0380   0.12600
   62324  0.07253  0.082000    2.0770   0.16800
   62326  0.05484   0.58700    1.0000    1.1850
   62330  0.05538   0.47600    1.0000    1.6420
   62337  0.07167   0.11000    2.0000   0.41700
   62345  0.07180  0.083000    2.0770   0.44800
   62349  0.07154   0.10800    2.0000   0.42200
   62406  0.05557   0.34000    0.0000    1.3930
   62454  0.07819  0.069000    0.0000  0.060000
   62464  0.05292   0.32600    2.0000   0.12800
   62472  0.05264   0.32100    0.0000  0.075000
   62496  0.07461  0.072000    0.0000   -999.90
   62939  0.07797    1.4230    4.1820   0.98300
   62983  0.07741    1.0780    3.2140   0.41400
   62990  0.07818    1.5050    4.0000    1.1030
   63018  0.07915    1.3220    3.0000   0.23000
   63019  0.07863    1.5080    4.0000    1.1670
   63023  0.05270   0.81100    3.0000    1.3060
   63029  0.07874   0.58100    2.0000   0.97300
   63084  0.05113   0.78200    2.0000   0.76300
   63122  0.05227   0.71100    2.1430    2.1030
   63147  0.05086   0.82200    3.1110   0.56300
   63153  0.07821   0.10600    0.0000   0.34500
   63211  0.05213    1.0660    2.0000    1.4300
   63244  0.05513    1.3680    4.0000   0.87500
   63275  0.05444    1.4690    4.1480   0.80000
   63276  0.05398    1.5660    4.1820    1.2080
   63277  0.05313    9.2220    5.0000    1.7610
   63281  0.05586    2.5820    5.1850    1.1940
   63302  0.05282    2.9240    5.0000    1.4690
   63304  0.05286    2.8170    6.4290    1.3560
   63305  0.05282    2.1890    6.4290    1.5250
   63306  0.05190    6.1510    7.5000    1.1300
   63311  0.05364    3.3000    7.0000    1.3090
   63315  0.05231    2.8450    7.3890    1.1110
   63333  0.05338    6.8880    7.5000    1.5930
   63329  0.05335    2.7900    8.0000    1.2460
   63344  0.05355    3.7950    7.5000    1.4510
   63389  0.05584   0.57100    1.0000   0.92600
   63507  0.07983   0.12000    2.1180   0.63400
   63508  0.07995   0.11800    2.1180   0.64800
   63653  0.07979   0.20500    1.0000   0.55400
   63673  0.05245   0.53400    0.0000  0.083000
   63677  0.07351   0.30300    0.0000   0.64700
   63755  0.05360   0.53100    3.0000   0.73900
   63777  0.05445   0.54200    2.0000   0.39700
   63779  0.05372   0.53900    2.0000   0.59500
   63780  0.05361   0.38900    2.0000   0.47800
   63819  0.05344   0.60900    3.0000   0.63300
   63826  0.05642   0.42900    4.0000    1.3340
   63906  0.07379   0.11900    0.0000   0.35400
   64087  0.05617   0.25000    0.0000    1.3580
   64144  0.05663   0.35200    1.0000    1.1810
   64284  0.05775   0.20400    2.0000   0.56800
   64302  0.05774   0.27600    3.0000   0.85500
   64660  0.05148  0.087000    0.0000   0.19200
   64739  0.07356   0.13700    0.0000   0.17800
   64817  0.07344  0.084000    0.0000  0.094000
   64878  0.07241  0.082000    0.0000  0.048000
   64983  0.07403  0.043000    0.0000   0.17200
   64984  0.05860  0.076000    0.0000  0.020000
   65032  0.07498  0.068000    0.0000  0.061000
   65109  0.05696   0.12800    1.0000   0.44800
   65442  0.07817   0.48300    0.0000   0.64200
   65472  0.07652   0.41800    1.0000   -999.90
   65473  0.07670   0.41900    1.0000   -999.90
   65506  0.07674   0.28000    2.0000   -999.90
   65509  0.07900   0.90200    2.0000   -999.90
   69378  0.07377   0.65700    2.0000   -999.90
   69376  0.06567    1.0140    0.0000   -999.90
   69375  0.07678    1.2980    1.0000   -999.90
   69428  0.07791  0.079000    0.0000   0.68100
   69437  0.07690   0.21100    0.0000   0.35300
   69450  0.07817   0.27900    0.0000   0.42800
   69523  0.07512   0.15200    0.0000  0.085000
   69537  0.07626   0.12800    0.0000   0.11700
   69568  0.07787   0.11300    0.0000   0.11100
   69752  0.05956  0.052000    0.0000   -999.90
   69888  0.07009  0.022000    0.0000   0.13500
   69903  0.07957   0.25200    1.0000   0.48100
   69904  0.07950   0.24800    1.0000   0.46100
   69913  0.07976   0.28500    2.0000   0.76500
   69916  0.05231  0.062000    0.0000  0.028000
   69955  0.07953   0.40500    0.0000   0.88900
   69985  0.07984   0.57000    0.0000   0.48500
   69987  0.06176    1.6270    5.0000   0.28100
   70016  0.06093   0.70700    4.0000    1.1120
   70020  0.07841   0.51400    1.0000   0.72500
   70017  0.06159   0.78100    4.0000   0.84800
   70018  0.07823   0.58200    1.0000   0.43000
   70019  0.07911   0.68300    2.0000   0.37500
   70021  0.06050    1.3580    4.0000   0.97000
   70023  0.05973   0.85500    3.0000   0.16900
   70025  0.06123   0.72200    3.0000   0.68800
   70032  0.07298  0.016000    0.0000  0.020000
   70031  0.06083    1.0270    4.0000    1.1690
   70037  0.07867   0.40700    2.0000   0.70700
   70036  0.05967   0.64800    4.0000   0.38800
  759137  0.07820   0.63400    1.0000   0.71600
   70063  0.07766   0.35100    0.0000   0.46600
   70064  0.07776   0.34500    0.0000   0.49500
   70062  0.07792   0.38100    0.0000   0.54800
   70075  0.07789   0.42600    1.0000   0.54100
   70076  0.05819   0.75300    0.0000   0.10400
   70116  0.05174   0.22300    1.0000  0.014000
   70115  0.05173   0.22400    2.0000   0.22400
   70145  0.07838   0.47900    0.0000   0.54400
   70186  0.07873   0.57900    1.0000   0.71800
   70188  0.07861   0.92500    2.0000   0.88500
   70189  0.06629   0.17600    2.0000   0.77300
   70191  0.06582   0.17900    2.1330   0.80900
   70199  0.06647   0.50100    3.0000   0.88300
   70197  0.06670   0.32200    2.0000   0.66900
   70214  0.07782    1.2950    1.0500   0.60100
   70272  0.05871  0.052000    0.0000 0.0070000
   70331  0.07791   0.26800    1.0560    1.1900
   70414  0.07264  0.041000    0.0000   -999.90
   70454  0.07020  0.038000    0.0000   0.21500
   70559  0.06366  0.095000    0.0000   0.19500
   70585  0.06265  0.066000    0.0000   0.18400
   70651  0.07180  0.028000    0.0000   -999.90
   70669  0.06252   0.16200    0.0000   0.17400
   70698  0.07446  0.040000    0.0000   -999.90
   70703  0.05116  0.070000    0.0000  0.081000
   70705  0.07922   0.30300    0.0000   0.71100
   70801  0.07939   0.10900    0.0000   0.36500
   70818  0.06224   0.46100    1.0000   0.50000
   70824  0.06232   0.40100    1.0000   0.42500
   70835  0.06233   0.45200    1.0000   0.43600
   70845  0.07661   0.11000    1.0000 0.0060000
   70918  0.07982   0.14300    1.0480   0.66600
   70934  0.07995   0.17300    0.0000   0.58500
   70940  0.06488   0.18200    0.0000   0.26800
   71004  0.07975   0.96100    1.0000    1.6210
   71008  0.07899    1.4300    3.0000   0.88100
   71010  0.05933  0.042000    0.0000   -999.90
   71016  0.06454  0.086000    1.0000   0.27400
   71028  0.07956    1.4700    3.0000    1.6190
   71037  0.07977    1.4100    4.0000    1.6530
   71040  0.07952    1.1560    4.2500    1.5550
   71042  0.07996    2.5350    7.0000    2.0510
   71064  0.07908    2.3420    7.0000    1.2800
   71070  0.07810    1.7020    4.3870   0.17200
   71081  0.07909    2.3080    6.0000    1.3140
   71085  0.07876    3.1740    7.0000   0.88900
   71087  0.07738    1.4140    4.0000   0.18100
   71178  0.07590   0.17100    0.0000   0.41400
   71250  0.07735   0.30000    0.0000   0.43200
   71258  0.07706   0.34400    0.0000   0.57900
   71280  0.07361   0.51100    1.0740   0.74700
   71289  0.07223   0.80000    1.0000   0.65700
   71290  0.07335   0.59000    2.0000   0.91000
   71296  0.07378   0.84900    3.0000   0.83800
   71300  0.06740  0.063000    0.0000   -999.90
  760798  0.07266    1.3150    3.0000    1.4800
   71311  0.07790   0.18100    1.0000  0.083000
   71310  0.07669   0.23200    2.0000   0.23200
   71319  0.07398    1.0120    3.0000   0.79900
   71444  0.06933   0.13100    0.0000  0.090000
   71634  0.07465  0.046000    0.0000   0.32600
   71663  0.07462  0.065000    0.0000   0.33100
   71670  0.07468  0.080000    0.0000   -999.90
   71691  0.07470   0.17200    0.0000   -999.90
   71728  0.06394    5.6790    0.0000   -999.90
   77109  0.07642   0.34500    1.0000   -999.90
   77193  0.05405   0.48600    3.0000   0.95700
   77210  0.05407   0.45400    2.0000   0.78200
   77215  0.05460   0.30800    2.2350    1.0870
   77219  0.07208  0.016000    0.0000   0.11000
   77227  0.05531   0.36600    3.0000    1.3510
   77226  0.05502   0.30300    3.0000    1.3190
   77238  0.05530   0.71700    3.0000    1.5680
   77239  0.05379   0.85400    4.0000   0.94900
   77273  0.05342    1.0280    1.0360   0.58200
   77304  0.05386    1.0270    4.0000    1.5380
   77324  0.05460   0.92300    3.4000    2.0220
   77346  0.05437    2.3120    5.0000    1.6240
   77345  0.05483    2.0440    5.0000    1.8570
   77371  0.05572   0.95400    4.2670    1.7360
   77377  0.05394    2.1290    5.0000    1.2700
   77389  0.05486    2.1250    5.0000    2.1000
   77399  0.05509   0.62000    4.0000    1.8450
   77403  0.05496    1.3770    3.0000    1.9220
   77428  0.05475    2.0970    5.0000    1.9870
   77446  0.05552   0.55500    1.0000    1.6850
   77467  0.05466   0.80100    2.0000    2.0030
   77499  0.07074  0.047000    0.0000  0.023000
   77569  0.07844   0.16700    0.0000   0.75100
   77610  0.05417   0.63000    1.0710    2.2140
   77651  0.05343    1.4470    4.0000    2.9330
   77652  0.05344    1.4650    4.0000    2.9440
   77695  0.05412    3.4350    6.2730    3.8590
   77696  0.05174    3.5120    15.867    1.0440
   77708  0.05428    2.4680    6.2730    3.5810
   77707  0.05377    6.5600    7.3180    4.1430
   77712  0.05383    4.7240    10.000    4.4270
   77713  0.05375    4.9490    10.000    4.1200
   77752  0.05414    4.7210    11.423    4.9770
   77754  0.05405    2.5580    8.0000    4.4360
   77775  0.06453  0.041000    0.0000   -999.90
   77786  0.06090  0.019000    0.0000   -999.90
   77787  0.06096  0.019000    0.0000   -999.90
   77931  0.07945  0.063000    0.0000   0.16100
   77949  0.07533  0.072000    0.0000  0.021000
   77977  0.07270  0.082000    0.0000  0.015000
   77981  0.07262  0.091000    0.0000 0.0060000
   77998  0.05601   0.30000    0.0000   0.63500
   78018  0.05519   0.40500    0.0000    1.1640
   78078  0.07957  0.063000    0.0000   0.25000
   78126  0.05632   0.26500    0.0000   0.50200
   78143  0.05593   0.34600    0.0000   0.99100
   78229  0.07986   0.10800    0.0000   0.30900
   78355  0.05608   0.53100    1.0000   0.86500
   78386  0.07411  0.092000    0.0000   0.20000
   78387  0.07522  0.068000    0.0000 0.0030000
   78425  0.05389   0.56400    0.0000   0.56200
   78485  0.05688    11.816    19.615    4.6830
   78490  0.05550    3.9120    11.786    3.2140
   78509  0.05319    1.9810    5.0000   0.28800
   78522  0.05623    10.930    21.429    4.7180
   78520  0.05685    7.4900    20.357    4.0760
   78523  0.05676    15.807    23.572    4.7310
   78530  0.05711    7.1970    14.733    3.1760
   78531  0.05613    6.2540    13.000    3.8700
   78548  0.05661    5.2220    13.000    4.3500
   78553  0.05710    13.028    17.500    4.0360
   78559  0.05677    2.0510    7.4370    3.7410
   78577  0.05551    16.749    20.000    4.5880
   78590  0.07982  0.091000    0.0000  0.089000
   78598  0.05695    1.4550    3.1360    2.4590
   78606  0.07944  0.099000    1.1430   0.31000
   78629  0.05641    1.0280    4.0000    2.3600
   78634  0.05633   0.74900    2.0000    2.1310
   78651  0.05696   0.74100    3.0000    2.0800
   78667  0.05562    1.0010    3.0000    1.8130
   78673  0.05662   0.94600    3.2140    1.8550
   78681  0.05646   0.96400    4.0000    1.8510
   78696  0.05572   0.95700    4.0000    1.3910
   78712  0.05727   0.61800    1.0000    1.1330
   78711  0.05690   0.61000    1.0000    1.3940
   78728  0.05601   0.95900    4.0000    1.8340
   78732  0.05685   0.66100    1.0000    1.3840
   78740  0.05721   0.30300    0.0000   0.86300
   78772  0.05768   0.48600    1.0000   0.84200
   78800  0.05715   0.24000    0.0000   0.88500
   78842  0.05762   0.28100    3.2140   0.98300
   78911  0.05714   0.19600    2.0000    1.0420
   78979  0.07897   0.11200    0.0000   0.39200
   79010  0.07967   0.11700    0.0000   0.11100
   79047  0.07265  0.079000    0.0000   0.19000
   79172  0.07983   0.11100    0.0000   0.12600
   79261  0.07418  0.051000    0.0000   0.40800
   79303  0.07406  0.054000    1.0000   0.28700
   79553  0.05723   0.12900    1.0370   0.45600
   79748  0.06474  0.039000    0.0000   0.17800
   79759  0.06519  0.047000    1.0000   0.26400
